Date,EEM_target_5d,Gold_target_5d,FTSE100_target_5d,S&P500_target_5d,Nikkei225_target_5d,UST10Y_target_5d
2010-07-22,0.0017005336352074,0.0044723373261956,-0.0010721001634023,-0.0041672922205166,-0.0058871216489645,-0.000666618371854
2010-07-23,0.0048425575899383,0.010444841709822,-0.0105941210299322,6.349719619899018e-05,-0.0165050376304541,-0.0311572800497672
2010-07-26,0.0255171062975635,0.0004328706471263,0.026111064063671,0.0217835287811667,0.0034551468806462,0.0190806446619037
2010-07-27,-0.0047205752935657,0.003887163799398,-0.0001111950880964,-0.0048078946413303,0.0128425918745534,-0.0166755689919627
2010-07-28,0.0014184455515374,0.0062739525965019,-0.0019104320130537,0.006032878060028,-0.021339097965238,0.0129561542312132
2010-07-29,-0.0044984040185834,0.002225094038606,-0.0037947200716691,-0.0012693298432147,0.0171949955448385,-0.0126130670700486
2010-07-30,-0.0014251575703457,0.007324732365886,-0.0062440432549081,-0.0037109155663972,-0.0012230287804603,-0.0317155289602386
2010-08-02,0.0052143728062829,-0.0037408206861499,0.0145401100859334,0.0054680871074055,-0.0072476294165959,-0.0007084148627589
2010-08-03,-0.0138064087900263,0.0028069752126773,-0.0063225229785839,-0.0059852816039276,-0.0022423085503155,-0.0146353239912367
2010-08-04,-0.0323983300141337,-0.0033182233156111,-0.0247055771394253,-0.0285834059979615,-0.0274058304151049,-0.0351298322521113
2010-08-05,0.001731598335859,0.0121131492336672,0.003976659272116,-0.0053932664000713,-0.0086742353859991,0.0184506908680857
2010-08-06,0.0054228475013586,-0.0002526106702894,0.0017644181758112,-0.004031690712189,0.0044265215738247,-0.0173339883388555
2010-08-09,0.0092977275078957,0.0083030249145781,0.0001327195779799,0.0001204512887115,-0.006156077899957,-0.0429478565452528
2010-08-10,0.010418434362346,0.0001670005247416,0.0140215154663298,0.0121184896013476,-0.003811919642994,0.0268215054654675
2010-08-11,-0.0007237420955987,0.0039171714739019,-0.0089549000928457,0.0014816804859392,0.0085707958584235,-0.0015134125066009
2010-08-12,-0.0077482969436003,0.0014130601122222,-0.0174245149957511,-0.0170804358568971,0.0131312111838215,-0.0237559201724441
2010-08-13,-0.0029209514176349,-0.0034947461752424,-0.0030749741909686,-0.0036697539229193,-0.0197718894566602,0.0127144816127628
2010-08-16,-0.0090608125087488,-0.0015850050568,0.0075742687645554,-0.0040484907945532,-0.0068528047152918,-0.0019160289155425
2010-08-17,-0.0128745923981237,0.0048305401877878,-0.0151675168118433,-0.0146187683619912,-0.0134224543434542,-0.0423094972611743
2010-08-18,-0.0065002893406805,0.0082740832366472,-0.0090791236980255,0.0032839446916381,-0.0167880127979464,0.015485730520998
2010-08-19,-0.0062899356065766,-0.0033014352071624,0.0090402953040852,-0.0077144665808924,0.0068827747249399,-0.0154857305209979
2010-08-20,0.021720844705638,0.0004132996009203,0.0088440326587744,0.016450710403283,0.0094515482027495,0.0594233727680039
2010-08-23,-0.0106767975789228,0.0088033780716569,0.0045268226674474,-0.0144378930245931,-0.0187486696594003,-0.0682659038869206
2010-08-24,0.034592178917591,-0.0031997351237428,0.0266641624398089,0.0290777363867501,0.0116005472094525,0.0415161493356398
2010-08-25,0.0016866034577521,0.0049184332765917,0.0008568364742907,0.0090398529867345,0.0150999393977862,0.0176588095331002
2010-08-26,0.0117264268512267,-0.0035224308588275,0.0105935123353711,0.0131323937931609,0.00564342417452,0.0292484542710329
2010-08-27,-0.0146193369283332,0.0068694770161861,-0.0037653035672248,-0.0115374914127683,0.0121996414834227,-0.0365045691504858
2010-08-31,0.0108053564474569,8.151368239010862e-05,0.0040416000804693,0.0064180594909031,-0.022071446513011,0.0171009587129261
2010-09-01,0.0057158729736217,-0.0094158925629222,0.0118091061365174,0.0048206520589967,0.0081432975304508,0.0395249508034285
2010-09-02,0.0035556906315121,0.0013975570337529,0.0013459508655519,0.0048515450406903,0.0153546101701788,0.0122392306608026
2010-09-03,0.023618584830651,-0.000904052723112,0.0115478511771362,0.0110691266031444,0.008905875803249,-0.0195093395463314
2010-09-07,-0.0004623024298525,0.0195413635787796,0.0003413131131798,-0.0007133739296067,-0.0024177644745371,-0.0277436140960026
2010-09-08,-0.0037064387270408,0.0049065099463445,-0.00491557229936,0.0031704737464221,0.0223511412876193,0.0342891377873603
2010-09-09,-0.0016257631670608,-0.0007223690048193,-0.0057202149669806,0.0008265141149324,0.0121858053436583,-0.0047229919489165
2010-09-10,0.0127036364769107,0.0117343290388891,0.0122152220488299,0.0125279747688436,-0.0024942016803836,-0.0569442012350017
2010-09-13,0.0006884637840999,0.0015066400907301,-0.0043673819215953,-0.0048371727944516,-0.0037342734290707,-0.01789234897792
2010-09-14,0.0118558722297431,0.0038752509594751,0.0083585107928973,0.0126066753699667,-0.0099433994143518,0.024807431146001
2010-09-16,-0.001814571693042,0.000236760814518,-0.0044934416005664,-0.0056835531819335,0.0137848619584805,-0.0370485067931704
2010-09-17,0.0072394436224211,0.0088777521030907,0.0008967163009759,0.0048386607358485,-0.0112447332114959,-0.0245336534542025
2010-09-21,0.0033760596144798,0.0007818489523424,-0.0016326416959157,-0.0025911128831447,0.0066775006384244,0.020153826432898
2010-09-22,0.0058241573695281,-0.0003126185129612,-0.0037236764373079,-0.0030884867064552,-0.0200791773233786,0.0043798270213043
2010-09-24,0.0146346409600152,0.0077875946216159,0.007952257441334,0.0044067143598945,0.0037159560794516,0.0035693327496759
2010-09-27,-0.0030862987864142,-0.0034968907693697,-0.0066194938345371,-0.0080673865197217,-0.0024669206746598,-0.0187817430049683
2010-09-28,0.0179434465359142,0.0195034022514002,0.0142606476986064,0.020646722507164,0.0145718463702087,-0.0020190252655624
2010-09-29,-0.0004337081009513,0.0062404468569036,0.0080585914559034,-0.0006722304595956,0.0179773939925379,-0.0307843102784654
2010-09-30,-0.0089358876699272,-0.0109849489810226,-0.0034027986618348,-0.0016478755817934,-0.0006833232555616,-0.0012513123977967
2010-10-01,0.0119685839660668,0.0098463456334384,-0.0007950741025662,0.006103613171284,-0.0099545528007338,-0.0062800569142705
2010-10-04,-0.0047704405788508,0.0022760273837996,0.00070676374611,0.0039573099373367,-0.0211036711784217,0.0170730316522744
2010-10-05,0.0183061858926184,0.015863209004852,0.0150410066150688,0.0070957855615592,0.0015825885547713,0.0037090761996546
2010-10-06,-0.0017087158131223,0.0050591035458273,-0.0035207724409318,-0.003648032184403,0.0189608898228147,0.025985990355174
2010-10-07,-0.0012833712541451,-0.0079723802911585,-0.0041643180865207,0.0020254328732751,-0.0087257746821542,0.0319491152811349
2010-10-08,0.0004279734487776,0.0044783335231567,0.0068321844651839,0.0072176346907062,-0.0001852507701378,-0.033553587604436
2010-10-12,-0.0321771218844292,-0.0315469118146776,-0.0067445213005644,-0.0160046440290548,0.0043029890012526,-0.0064438535237191
2010-10-13,0.015783059256413,0.0092568972007885,0.0043733888940616,0.0104690826136784,-0.0166855697534667,-0.0020221952653827
2010-10-14,0.0,-0.0141879449081967,0.0050492847627977,0.0017723369527991,-0.0005458064717459,0.0243962793994831
2010-10-15,0.0010869094885766,0.0020061311504169,-0.0028697419154117,0.0023864087842906,0.0053426690385294,0.0125639916199427
2010-10-18,0.0108035926722477,0.0085963409718504,0.0018445543967459,0.0021446701468816,-0.0027140425562585,-0.0035177144660901
2010-10-19,-0.0008598830412996,0.0002292345407023,-0.0078015974443417,1.6885142218022246e-05,-0.0025327087302637,0.0316018667501443
2010-10-20,-0.0171390569272521,-0.0104455678057279,-0.0107986931431062,-0.0026942096392165,0.0010285845806474,0.0284237451669135
2010-10-21,0.0063261200053842,0.0131924075925065,0.0056340990298777,0.0011242172367564,-0.0022396353624997,-0.0189843336803641
2010-10-22,0.0028224870751205,0.0104601091738828,-0.0004755894088687,-0.0004393838135683,-0.0176195688516925,-0.0185857899801718
2010-10-25,0.010997431285179,-0.0052921947513456,0.0034125350789796,0.000946085717253,-0.0052002107639096,0.0061069015731065
2010-10-26,0.0123621370361331,0.0043115479696971,0.0109675924191261,0.0077293360646937,0.0005744830410634,-0.0130219837411874
2010-10-27,0.0286059179227697,0.0263682283305578,0.0181413049067353,0.0227706108533505,0.0214709228799007,-0.0433309738470325
2010-10-28,-0.0018544749818633,0.0025697022239417,0.0021468543405633,0.0039150790536113,0.0281517870442828,0.0207178908220239
2010-10-29,-0.0041329259821606,0.010213058409749,-0.0043324649539459,-0.0021232098228606,0.0110471895487076,0.0105903914026574
2010-11-01,-0.012712515877355,-0.0160226018397312,0.0042984740037629,-0.008084894540661,-0.0039562388723427,0.0367716488911245
2010-11-02,0.0073136107064995,0.0120956585506983,-0.0099726782469575,0.0043665335797252,0.0139340773129351,-0.0041454433384656
2010-11-04,-0.0098339028212481,0.0030556455565671,-0.0002922442257335,-0.0042511498908571,0.0031424423492846,0.0
2010-11-05,-0.0244770414682286,-0.0292631983160569,-0.0031519377141983,-0.0118787662447534,-0.0139539188600792,0.0399757295819219
2010-11-08,-0.000430677354711,-0.0095450295876573,0.0040456960650764,-0.001218177309455,0.0105052641633548,0.0547163009730521
2010-11-09,-0.026651431393421,-0.01101037700728,-0.0240833044726614,-0.0163381574146881,-0.0030991883720704,-0.0222309019211052
2010-11-10,0.0050792186978995,-0.0045149977147727,0.0018814362774417,0.0002121403759877,0.0014851066283837,0.0059535103063385
2010-11-11,0.0235099894583347,0.0130301797644042,0.0132796827692995,0.0152405835436476,0.0203756629763409,0.0131808596381469
2010-11-12,0.0006453181219841,0.0008324236217627,-0.0062427522005463,0.0025371519119104,0.0008744018410907,-0.0093474631241003
2010-11-15,-0.0030145247004323,0.0096357175417402,-0.0091119999946636,-0.0015766088850612,0.0092167418158807,-0.0218011576245034
2010-11-16,-0.0093165853503699,0.00523050567479,-0.0041806228231364,0.000425683928067,-0.0084466928437809,0.0352752029300403
2010-11-17,-0.0251279832490828,-0.0080062689054698,0.0020484383288508,-0.0074965914242338,0.0009416417394996,-0.0173074418195835
2010-11-18,0.0077821804694293,0.0030004816135433,-0.0209817573022752,-0.001379810265237,0.0085721633337086,-0.0147734148422492
2010-11-19,-0.0082288083047016,0.014204706278409,-0.0040977728696428,-0.0060887156101638,-0.0188362156044393,-0.0088984732225523
2010-11-22,0.0281832044588531,-0.0002953713882783,0.0204469108711722,0.0213866222631297,0.0051201653256969,0.0579923132588402
2010-11-24,0.0195643315265792,-0.0013305341112288,0.0219288366726704,0.0127371001606208,0.0179072684577515,0.0120725857388037
2010-11-26,0.003612876823017,0.0210057149385102,-0.0038739711189167,0.0025998540163515,0.0009633714211406,0.0056506582326057
2010-11-29,-0.0016984463347372,0.0075041354838248,0.0043419431248051,-0.0012990821033003,-0.0010901493862243,-0.025513292517157
2010-11-30,-0.0046857689626044,-0.018940376834011,0.00659832358328,0.000514947584458,-0.002573414327555,0.073403389159825
2010-12-01,-0.0064256873863952,-0.0126066526846688,-0.0024131701790838,0.0036949257526148,0.0089558881280647,0.0221849745141581
2010-12-02,-0.0034435755157091,0.0042937721872259,0.0023270857301862,0.0038353835670092,0.0052197463982598,-0.0040253998376246
2010-12-03,0.0045175264845499,0.0002955059117613,0.0008605111967186,0.0059837037443602,-0.0072134472564454,0.0223969949846799
2010-12-06,0.0064185880614706,0.0047152476210709,0.00818929099797,4.8319150458452794e-05,0.0079918588919383,-0.0039519770090508
2010-12-07,0.0014913468864372,0.0009549986110493,0.0051736654926999,0.00091054168468,0.0022201999471719,0.0510647989419027
2010-12-08,-0.0163161806624594,-0.0109274255110953,-0.0015288704120264,-0.0051356170153353,-0.0006776953146481,0.0186385490539526
2010-12-09,0.0028099030602203,-0.0066291956887806,-0.0001870389486043,0.0061660457042739,0.0001464294146538,-0.0122911317142388
2010-12-10,0.0015096997143618,0.0029103367256325,-0.0015826383253945,0.000836454459893,-0.0007237368708713,-0.0431975713959052
2010-12-13,-0.0045359539754498,0.0067580641920994,0.0033664266848984,0.0025451114605429,-0.0085204120173656,0.0056895058964762
2010-12-14,0.0144912983414007,0.0015531320483722,0.0101660377912282,0.0060119938497866,0.0149728899269174,-0.0068914136620586
2010-12-15,0.0034351111921148,-0.0019972952018134,0.0053120190314491,0.0033738576255426,-0.0023217457180638,0.0059952161380725
2010-12-16,0.0092865046225344,0.0195049706568296,0.0021535918387752,0.0007464909530132,-0.0001875624928655,-0.0014954021016841
2010-12-17,0.0050855969649617,-0.0049502024428796,-0.0042448553053539,-0.0015093576964174,-0.0112398531541771,0.0083457646171218
2010-12-20,0.0211240152858332,-0.016778661260712,0.0071590227565073,0.0097465618424424,0.0164040646771327,-0.0068503625154377
2010-12-21,-0.0024867408491442,-0.0028240572403502,0.0049760424602187,0.0049946760743084,-0.0016680486340197,0.0401284134300648
2010-12-22,-0.0106372563569456,-0.0040268010585284,-0.0040452833886373,-0.0021252143706372,0.0142505006566252,-0.0185459184464165
2010-12-29,-0.0092689395208143,-0.0018697884851869,-0.005864858925065,-0.0018464857690818,0.0010707020729829,-0.0269765408460572
2010-12-30,0.0002116171419105,0.009907353590517,0.0049507440984583,0.0023409310775872,-0.0028843603283256,0.0038986437607248
2011-01-04,0.0199021336152023,0.0040685267546649,0.0060839155420584,0.0089672537988508,0.0002016904190835,0.004181588756674
2011-01-05,-0.008749919167635,-0.0104635559024375,-0.0044391262256597,-0.0017122112404593,0.0072939305660109,-0.0162262874135035
2011-01-06,0.0029251910215408,-0.0101972885001168,-0.0036254496200463,0.0073574103473014,-0.0086036462019788,0.0096472940347755
2011-01-07,-0.0014617437933008,0.0055613419148153,0.0090061237649183,0.0013754642661832,0.0018974608634347,0.0092579837611883
2011-01-11,-0.0077606765819069,0.0021711298182139,-0.0132469391704018,-0.0101671657933855,0.0036172933533026,-0.0080585987302094
2011-01-12,-0.0110104700658284,-0.0190252174310584,-0.0183718069455923,-0.0012957984038339,-0.0114117370994611,0.035907394176182
2011-01-13,-0.0104865083826547,-0.0012965579493562,0.0048282005102587,0.0024106376042604,-0.0157198469099912,-0.0125093183955728
2011-01-14,0.0077152890124401,-0.0051264366488757,0.008040464734654,0.0058193152345954,0.0068469799404695,-0.0023446368132006
2011-01-18,-0.0059956039149666,-0.0019964262189162,-0.0044175742602558,0.0002634277736185,0.0114669457777191,-0.0264620722665325
2011-01-19,0.0087668232851812,0.0081145474648875,0.0086650548989506,0.00421202414848,-0.005992404736208,0.0323134584840301
2011-01-20,-0.0034117893379193,-0.0249347381829446,-0.0006871115552502,0.0022417910607998,0.0073523037115687,-0.0126230893990104
2011-01-21,-0.0321280263160583,0.0182027293237558,-0.0141310240357659,-0.0180138054241828,-0.0113557832895275,-0.0166819460998952
2011-01-24,0.0105335380314032,-0.0031520585138855,-0.0031504671388477,0.0076333499328811,-0.0118865733963475,0.014611867149642
2011-01-25,0.0239416489242451,0.0071355498302754,0.0160569075681354,0.0165557918378343,0.0035666310500476,0.0190593824728815
2011-01-26,-0.0074875536921678,-0.0026794741659231,0.0070748993981116,-0.0027262302593629,0.0176409729445629,0.0132719786421435
2011-01-27,-0.0012894337689044,0.013325916144528,-0.0028039294545253,0.0023514322901266,-0.0024893830308145,0.0147939561765902
2011-01-28,-0.00021480574457,-0.0040930344785571,0.0023538031185234,0.0028801110627525,0.0106947214333146,0.0308658072653227
2011-01-31,0.0012895986187903,0.0001518114527852,0.0088975219445817,0.0062207823459526,0.0045913705656267,-0.0021929551000503
